Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,1.0417400568008E-06,1.08229813999827E-11,0.0714774072645423,0,0,0,1.27136139146919,0.00397004588054823,-1.850117093916E-13,2.45762393456128E-11,0.00397004588076686,3.05501826093624E-13,0.00534776920391384,0,0,0,0,0,0,package://Robot/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot/meshes/base_link.STL,,Body-1;SDG10HP100K-2;SDG10HP100K-3;SDG10HP100K-4;SDG10HP100K-1,Coordinate System2,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
back_wheel,-1.75542808067419E-09,-4.890175708816E-09,0.00926636601840403,0,0,0,0.0126216164739426,1.17679303458279E-06,-3.16062792439822E-14,2.05720262624783E-13,1.17679295787663E-06,-7.38438787771429E-14,1.71166372145335E-06,0,0,0,0,0,0,package://Robot/meshes/back_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot/meshes/back_wheel.STL,,Omniwheel_connector-3/roller_r2-0354-40_b00-1;Omniwheel_connector-3/connector-1,Coordinate System3,Axiswheel1,backwheel,continuous,-0.105,-0.00025,0.005,-1.5708,0,-1.5708,base_link,0,0,-1,10,30,,,,,0.1,0.1,,,,
right_wheel,-5.19170240131928E-09,-2.93530445782952E-09,-0.00973363513048742,0,0,0,0.0126216058829943,1.17679227558527E-06,1.51797154272566E-14,3.44100087485271E-13,1.17679178791192E-06,-6.03862210894553E-14,1.7116620763106E-06,0,0,0,0,0,0,package://Robot/meshes/right_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot/meshes/right_wheel.STL,,Omniwheel_connector-1/roller_r2-0354-40_b00-1;Omniwheel_connector-1/connector-1,Coordinate System4,Axiswheel2,rightwheel,continuous,0.00025,0.105,0.005,-1.5708,0,0,base_link,0,0,1,10,30,,,,,0.1,0.1,,,,
front_wheel,-4.18124887491267E-09,-2.68489067090094E-09,-0.00973363398240126,0,0,0,0.0126216170924234,1.17679300152403E-06,-3.23627230233793E-14,1.0854249038264E-13,1.17679303114236E-06,-1.69035987730949E-13,1.71166373991957E-06,0,0,0,0,0,0,package://Robot/meshes/front_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot/meshes/front_wheel.STL,,Omniwheel_connector-2/roller_r2-0354-40_b00-1;Omniwheel_connector-2/connector-1,Coordinate System5,Axiswheel3,frontwheel,continuous,0.105,0.00025,0.005,-1.5708,0,-1.5708,base_link,0,0,1,10,30,,,,,0.1,0.1,,,,
left_wheel,-2.99799188252514E-09,7.22680369713569E-09,0.00973363592864985,0,0,0,0.0126216020866321,1.17679176943093E-06,7.65690623706089E-14,-1.29618974856075E-13,1.17679167865913E-06,-2.06297203114994E-13,1.71166156539549E-06,0,0,0,0,0,0,package://Robot/meshes/left_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot/meshes/left_wheel.STL,,Omniwheel_connector-4/roller_r2-0354-40_b00-1;Omniwheel_connector-4/connector-1,Coordinate System6,Axiswheel4,leftwheel,continuous,0.00025,-0.105,0.005,-1.5708,0,0,base_link,0,0,-1,10,30,,,,,0.1,0.1,,,,
